#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2025-06-25-13-51-34
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1750830788.684103	CfqKxFOoRpHPQVaue	10.141.143.123	60453	10.141.143.123	5000	tcp	http	0.003297	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830790.722723	C9pTA52trwUSZ07vVh	10.141.143.123	60465	10.141.143.123	5000	tcp	http	0.003410	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830793.728057	CsCL9K376d2U8Ayvcb	10.141.143.123	60467	10.141.143.123	5000	tcp	http	0.003466	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830738.702992	CRCx4ak2bNLROQbKl	240c:cf81:8d:88b2:3426:58e5:7f1e:5c6a	45172	2620:2d:4000:1::41	123	udp	ntp	0.328043	0	48	SHR	F	F	0	Cd	0	0	1	96	-
1750830794.773071	C8LRw846JNe0DnUu8g	10.141.143.123	60468	10.141.143.123	5000	tcp	http	0.004819	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830796.751055	COsXvV3CWOsHAxz6hh	10.141.143.123	60470	10.141.143.123	5000	tcp	http	0.004849	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830799.750322	CEwe9y4ukzJnUP2sYi	10.141.143.123	60471	10.141.143.123	5000	tcp	http	0.005829	488	0	SH	T	T	0	ScADF	7	780	0	0	-
1750830800.777193	CyJXWE4XOM7gDkP3lj	10.141.143.123	60472	10.141.143.123	5000	tcp	http	0.005284	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830802.813595	ClGBpd1b2gnBBllzG9	10.141.143.123	60474	10.141.143.123	5000	tcp	http	0.006714	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830805.825353	CxPvME1BjxkddPafD	10.141.143.123	60475	10.141.143.123	5000	tcp	http	0.006468	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830806.716479	CMchUg253IMKcc3F06	10.141.143.123	60476	10.141.143.123	5000	tcp	http	0.004456	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830811.065910	Cy3Wl42CY3O0CUtZd1	10.141.143.123	60477	10.141.143.123	5000	tcp	http	0.005491	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830811.451140	CL9Z025PjYkSLnrkk	10.141.143.123	60478	10.141.143.123	5000	tcp	http	0.003631	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830812.522801	Cjat55XxH18cEO6El	10.141.143.123	60480	10.141.143.123	5000	tcp	http	0.005316	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830816.487339	Cyz86NidMcJHFX4Aa	10.141.143.123	60481	10.141.143.123	5000	tcp	http	0.002716	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830817.456695	CdsMin44JICdl7grRi	10.141.143.123	60483	10.141.143.123	5000	tcp	http	0.004774	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830818.472476	CH4y754MYmpFwVqTu3	10.141.143.123	60486	10.141.143.123	5000	tcp	http	0.002306	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830822.491019	CA3vic3SChqv2Z4UTi	10.141.143.123	60497	10.141.143.123	5000	tcp	http	0.005097	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830823.459664	C8UCAj2TuiRMlYgxn4	10.141.143.123	60498	10.141.143.123	5000	tcp	http	0.003160	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830824.483429	CAwnUy4meFP9gISG4c	10.141.143.123	60499	10.141.143.123	5000	tcp	http	0.004142	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830828.504533	C4GT2b1RvxZQlMmNJ8	10.141.143.123	60505	10.141.143.123	5000	tcp	http	0.003686	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830773.546813	CM8pWeT0Aj4qHt79k	240c:cf81:8d:88b2:3426:58e5:7f1e:5c6a	45834	2620:2d:4000:1::41	123	udp	ntp	0.348250	0	48	SHR	F	F	0	Cd	0	0	1	96	-
1750830829.465441	CGlWrFwotYQ7qvxn5	10.141.143.123	60507	10.141.143.123	5000	tcp	http	0.004497	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830830.493609	Cwx58n1NS38U5X6Wnl	10.141.143.123	60510	10.141.143.123	5000	tcp	http	0.002388	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830834.476948	ClFfzC1H6B1P5SkTV	10.141.143.123	60513	10.141.143.123	5000	tcp	http	0.003284	488	0	SH	T	T	0	ScADF	7	780	0	0	-
1750830835.543569	C9HqbR2AoGXWY9Ho5l	10.141.143.123	60515	10.141.143.123	5000	tcp	http	0.003894	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830836.492651	Cn2ugv4eJBWU5cZFLb	10.141.143.123	60540	10.141.143.123	5000	tcp	http	0.005587	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830840.542650	CeFQbF1trVmJ0jf9fl	10.141.143.123	60541	10.141.143.123	5000	tcp	http	0.003183	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830841.536321	CuWReeSOvuslc12ul	10.141.143.123	60542	10.141.143.123	5000	tcp	http	0.003667	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830842.537757	Cg4ItL0D7Ab7JEUv1	10.141.143.123	60544	10.141.143.123	5000	tcp	http	0.002967	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830846.797353	Cd6GH73wg86oCdprYf	10.141.143.123	60550	10.141.143.123	5000	tcp	http	0.004625	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830847.798867	CO6nVd4HrNX2bGWcyf	10.141.143.123	60551	10.141.143.123	5000	tcp	http	0.005791	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830848.794678	CGj7Eg2AmWo2ZsR9ud	10.141.143.123	60554	10.141.143.123	5000	tcp	http	0.008271	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830852.757719	CCu9su2fmvhFwCpDc	10.141.143.123	60588	10.141.143.123	5000	tcp	http	0.009163	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830853.792393	CwXPve2iUPDYdWYEE4	10.141.143.123	60589	10.141.143.123	5000	tcp	http	0.003762	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830854.780694	CUj6O83FquZ96HVO79	10.141.143.123	60590	10.141.143.123	5000	tcp	http	0.003816	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830858.743471	CB88J10cHHMiEwVn8	10.141.143.123	60608	10.141.143.123	5000	tcp	http	0.003954	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830859.751089	CZGVnXw4VaalYqKBg	10.141.143.123	60615	10.141.143.123	5000	tcp	http	0.003654	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830860.784047	CAj65oFJzOXFZ2NN3	10.141.143.123	60626	10.141.143.123	5000	tcp	http	0.004180	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830808.434694	CQkiYNKLiuaxEesJk	240c:cf81:8d:88b2:3426:58e5:7f1e:5c6a	48040	2620:2d:4000:1::41	123	udp	ntp	0.344831	0	48	SHR	F	F	0	Cd	0	0	1	96	-
1750830864.719881	CgTzl92UNmu6bTZ0oi	10.141.143.123	60783	10.141.143.123	5000	tcp	http	0.004291	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830865.714558	CpIU6z1jfzU5kDMvY5	10.141.143.123	60796	10.141.143.123	5000	tcp	http	0.003249	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830866.732156	C54wEh15DvAiBHFwO3	10.141.143.123	60799	10.141.143.123	5000	tcp	http	0.003096	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830869.762698	CQqYfg4TVjwRKFvEy1	10.141.143.123	60801	10.141.143.123	5000	tcp	http	0.003669	350	0	SH	T	T	0	ScADF	7	642	0	0	-
1750830870.798962	CL5Mfr3t45QgcHJHa6	10.141.143.123	60802	10.141.143.123	5000	tcp	http	0.005013	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830871.810443	CSGVYR26wQ7loZFCec	10.141.143.123	60805	10.141.143.123	5000	tcp	http	0.005002	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830872.806475	CQdu2G20WXmXXSUy03	10.141.143.123	60810	10.141.143.123	5000	tcp	http	0.004153	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830875.825900	Ckfb4P3xwgNqfr5Hgc	10.141.143.123	60812	10.141.143.123	5000	tcp	http	0.002766	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830876.739911	Cs6PEa32wGM4bCb1N1	10.141.143.123	60814	10.141.143.123	5000	tcp	http	0.003035	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830877.854024	CyFcCn2pFidfFL1eQ8	10.141.143.123	60817	10.141.143.123	5000	tcp	http	0.004608	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830880.778063	CEUdrQ2QPBipAUgt7k	10.141.143.123	60818	10.141.143.123	5000	tcp	http	0.003455	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830882.177629	COPzIz1qLt7tjfdkPj	10.141.143.123	60829	10.141.143.123	5000	tcp	http	0.005911	468	0	SH	T	T	0	ScADF	7	760	0	0	-
1750830884.083721	C0Wjzu18Bb9XGqV3A3	10.141.143.123	60833	10.141.143.123	5000	tcp	http	0.004352	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830886.129974	CbJ8I822hDbqihzM1l	10.141.143.123	60834	10.141.143.123	5000	tcp	http	0.003713	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830888.176671	CczZP04z88qkV3wGD	10.141.143.123	60840	10.141.143.123	5000	tcp	http	0.004037	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830890.188663	CdYVZP2HVSttZHtWJ6	10.141.143.123	60841	10.141.143.123	5000	tcp	http	0.002697	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830892.220345	CanWErWWetP9HWGc7	10.141.143.123	60842	10.141.143.123	5000	tcp	http	0.005171	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830894.199780	C24fUx26TOHVaklVk2	10.141.143.123	60843	10.141.143.123	5000	tcp	http	0.003455	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830896.236504	CVwYnOmyNfLqEYri7	10.141.143.123	60844	10.141.143.123	5000	tcp	http	0.007614	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830898.247603	C0aK4b2sZFxKa4dkp5	10.141.143.123	60845	10.141.143.123	5000	tcp	http	0.004850	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830843.209895	CBxs6j2xzK0rJtd1hh	240c:cf81:8d:88b2:3426:58e5:7f1e:5c6a	44959	2620:2d:4000:1::41	123	udp	ntp	0.306122	0	48	SHR	F	F	0	Cd	0	0	1	96	-
1750830900.256136	CVQ7C8288PseVqPmgf	10.141.143.123	60849	10.141.143.123	5000	tcp	http	0.003522	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830902.118597	Cql37hHD4utCn4ih	10.141.143.123	60850	10.141.143.123	5000	tcp	http	0.006091	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830904.190376	CErdhZ2OWROmpuBEE2	10.141.143.123	60852	10.141.143.123	5000	tcp	http	0.003201	489	0	SH	T	T	0	ScADF	7	781	0	0	-
1750830906.197893	CQi7bJ3iu2dX3dZSm5	10.141.143.123	60861	10.141.143.123	5000	tcp	http	0.006430	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830908.226414	C1hzNk2GYKwscYPRQj	10.141.143.123	60865	10.141.143.123	5000	tcp	http	0.003256	328	0	SH	T	T	0	ScADF	7	620	0	0	-
1750830910.285000	CIB6oT2GgtCFwZZtO6	10.141.143.123	60876	10.141.143.123	5000	tcp	http	0.004606	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830912.260887	CYBUut32NhZpc9Z80a	10.141.143.123	60878	10.141.143.123	5000	tcp	http	0.005071	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830915.950053	CdMz0e3RjAdnH1eNL5	10.141.143.123	60880	10.141.143.123	5000	tcp	http	0.015534	468	0	SH	T	T	0	ScADF	7	760	0	0	-
1750830917.924908	CytgOYWMBZhFKUbh3	10.141.143.123	60881	10.141.143.123	5000	tcp	http	0.003925	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830921.953596	C9cKO83yYyReuWA57g	10.141.143.123	60885	10.141.143.123	5000	tcp	http	0.004425	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830923.916048	Cp6d9G2RPyiTsCneTk	10.141.143.123	60886	10.141.143.123	5000	tcp	http	0.003965	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830927.928210	C3YsJe4fKlHieDEMXl	10.141.143.123	60888	10.141.143.123	5000	tcp	http	0.005094	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830929.981793	C505em4hHWZW5Bl0Ag	10.141.143.123	60914	10.141.143.123	5000	tcp	http	0.006513	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830878.212182	CmARlM2gjynnFyrs	240c:cf81:8d:88b2:3426:58e5:7f1e:5c6a	46375	2620:2d:4000:1::41	123	udp	ntp	0.321930	0	48	SHR	F	F	0	Cd	0	0	1	96	-
1750830933.909577	CRD8ivuDz2MZJ5vo9	10.141.143.123	60930	10.141.143.123	5000	tcp	http	0.005957	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830934.976578	CFX0yC28WVGxwzWcvi	10.141.143.123	60931	10.141.143.123	5000	tcp	http	0.015921	434	0	SH	T	T	0	ScADFa	7	726	1	40	-
1750830934.977116	C8bWutXVU5N9lLj98	10.141.143.123	60932	10.141.143.123	5000	tcp	http	0.852880	382	0	SH	T	T	0	ScADF	7	674	0	0	-
1750830935.864302	CEyWXm11emf0bp7jUi	10.141.143.123	60945	10.141.143.123	5000	tcp	http	0.004126	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830938.952087	CZTcRP1zzMPcK6FYw8	10.141.143.123	60950	10.141.143.123	5000	tcp	http	0.003203	349	0	SH	T	T	0	ScADF	7	641	0	0	-
1750830939.884855	CDeF5k9zaDYrYUxYa	10.141.143.123	60973	10.141.143.123	5000	tcp	http	0.003055	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830940.960273	ChqaCB4f47fozBzgs7	10.141.143.123	60976	10.141.143.123	5000	tcp	http	0.003806	332	0	SH	T	T	0	ScADF	7	624	0	0	-
1750830941.897925	CcfonM2cDowE49rrn1	10.141.143.123	60980	10.141.143.123	5000	tcp	http	0.018861	467	0	SH	T	T	0	ScADF	7	759	0	0	-
1750830944.934159	CK2i2l3hA331oqeUog	10.141.143.123	60982	10.141.143.123	5000	tcp	http	0.004884	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830945.923965	C0XZMc1V5prT3ggsZi	10.141.143.123	60983	10.141.143.123	5000	tcp	http	0.004647	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830946.987743	Cwxk2q89opRRqJiHd	10.141.143.123	60984	10.141.143.123	5000	tcp	http	0.005093	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830950.082062	CiXqlb4VIZIyIOeYNj	10.141.143.123	60986	10.141.143.123	5000	tcp	http	0.003610	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830950.321722	CPFryn4FSyqxVpjU22	10.141.143.123	60987	10.141.143.123	5000	tcp	http	0.005476	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830951.445729	CNsduG1OSfW8ZyNIqj	10.141.143.123	60988	10.141.143.123	5000	tcp	http	0.003278	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830952.406734	CPKZAk6R0MdqOepl6	10.141.143.123	60992	10.141.143.123	5000	tcp	http	0.006802	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830955.508496	CSzTaY3GZooLMEgDYl	10.141.143.123	60996	10.141.143.123	5000	tcp	http	0.003320	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830956.515904	CsOTKt2s9EzMydkxd2	10.141.143.123	60998	10.141.143.123	5000	tcp	http	0.003515	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830957.455376	CZGfCX0ZrNNdIMIO	10.141.143.123	60999	10.141.143.123	5000	tcp	http	0.004639	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830958.461485	CHeRZaTvxbZTB1lh3	10.141.143.123	61001	10.141.143.123	5000	tcp	http	0.003547	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830961.514574	CdRDqP1puzpOBsCjhk	10.141.143.123	61003	10.141.143.123	5000	tcp	http	0.004492	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830962.453915	CYy7FQIunFgH3yoBh	10.141.143.123	61005	10.141.143.123	5000	tcp	http	0.006952	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830963.440715	CCfS61wowdqDfS9e5	10.141.143.123	61007	10.141.143.123	5000	tcp	http	0.003747	328	0	SH	T	T	0	ScADF	7	620	0	0	-
1750830964.472932	CMm5D21OGxmGHOHB1j	10.141.143.123	61008	10.141.143.123	5000	tcp	http	0.005893	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830967.521531	COluA94SnczHX0hrki	10.141.143.123	61015	10.141.143.123	5000	tcp	http	0.004013	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830912.674996	CbIIlcn8BLXYgTTz9	240c:cf81:8d:88b2:3426:58e5:7f1e:5c6a	46266	2620:2d:4000:1::41	123	udp	ntp	0.322827	0	48	SHR	F	F	0	Cd	0	0	1	96	-
1750830968.504015	CG8CA51CuWxgmOR9Kk	10.141.143.123	61017	10.141.143.123	5000	tcp	http	0.003692	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830969.479169	CvHdDf3Vzly4daUFc7	10.141.143.123	61019	10.141.143.123	5000	tcp	http	0.009037	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830970.524048	CoYuLf14ZgO9re9VQh	10.141.143.123	61032	10.141.143.123	5000	tcp	http	0.003141	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830973.421792	CkCw4z4WVzyFrZfcjj	10.141.143.123	61036	10.141.143.123	5000	tcp	http	0.002767	488	0	SH	T	T	0	ScADF	7	780	0	0	-
1750830974.557291	CIeuvm49aeRCTSQqt6	10.141.143.123	61038	10.141.143.123	5000	tcp	http	0.005452	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830975.514080	CUGL9a4fN7HKWY9pr	10.141.143.123	61039	10.141.143.123	5000	tcp	http	0.004813	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830976.496866	CH06Dn1Qmx4Us64Ql	10.141.143.123	61041	10.141.143.123	5000	tcp	http	0.003886	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830979.489325	C7YaIs17aCP59U3uk3	10.141.143.123	61044	10.141.143.123	5000	tcp	http	0.003329	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830980.541824	CHm91G2KSamiaIWTI5	10.141.143.123	61045	10.141.143.123	5000	tcp	http	0.005390	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830981.499234	CQ0saD3I5tuFq32ko9	10.141.143.123	61047	10.141.143.123	5000	tcp	http	0.004702	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830984.881884	CEEqiy4GxGcjvKNY8c	10.141.143.123	61048	10.141.143.123	5000	tcp	http	0.002905	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830985.262971	ClAAcwWvG2Pq1pP51	10.141.143.123	61049	10.141.143.123	5000	tcp	http	0.007320	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830986.290112	C5cnLU3Rmb16pXcUm	10.141.143.123	61050	10.141.143.123	5000	tcp	http	0.003353	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830987.242521	C3iLJcYlaNuv9bmNd	10.141.143.123	61053	10.141.143.123	5000	tcp	http	0.003888	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830990.252767	CrgEol4kQ3zh1UgEZ2	10.141.143.123	61061	10.141.143.123	5000	tcp	http	0.003236	330	0	SH	T	T	0	ScADF	7	622	0	0	-
1750830991.276018	CSm26H3JC0RAvfenJ1	10.141.143.123	61062	10.141.143.123	5000	tcp	http	0.004406	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830992.232186	Cc9x2l3RzHTIugvR7e	10.141.143.123	61069	10.141.143.123	5000	tcp	http	0.006924	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830993.270687	CZlGVn09E4MybuVSj	10.141.143.123	61070	10.141.143.123	5000	tcp	http	0.004246	329	0	SH	T	T	0	ScADF	7	621	0	0	-
1750830996.254982	CgW9nz483Syzbemp35	10.141.143.123	61074	10.141.143.123	5000	tcp	http	0.003167	330	0	SH	T	T	0	ScADF	7	622	0	0	-
