#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2025-06-21-13-50-49
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1750486149.023490	CHMYmpWIrobd6N4p8	192.168.226.11	48692	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000397	183.160.133.132	1750486034.829495	1750486148.184755	1750486149.477998	1750486149.478011	0
1750486182.027442	C4ldOAVydKjlRKfqe	192.168.226.11	48019	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000153	183.160.133.132	1750486164.536773	1750486181.187890	1750486182.556980	1750486182.557006	0
1750486214.994105	CrAmHV1cvD8CZi4pLg	192.168.226.11	46248	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000198	183.160.133.132	1750486164.536773	1750486214.162333	1750486215.402251	1750486215.402278	0
1750486248.036065	CIqSjH1XryoDfe6wJf	192.168.226.11	46067	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000244	183.160.133.132	1750486164.536773	1750486247.175580	1750486248.555535	1750486248.555560	0
1750486281.131819	CPxAhcJtGdBvKSC7b	192.168.226.11	47180	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000290	183.160.133.132	1750486164.536773	1750486280.213059	1750486281.638031	1750486281.638044	0
1750486329.286721	CV7kfA1sQQnH9Cs2U7	192.168.226.11	46129	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000183	183.160.133.132	1750486293.720518	1750486329.006022	1750486329.717772	1750486329.717782	0
1750486362.360350	C7T22v2za4BiM2vHY7	192.168.226.11	47888	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000137	183.160.133.132	1750486358.041327	1750486362.020773	1750486362.653514	1750486362.653527	0
1750486395.240410	CoOqex3icXg4Pfu8n	192.168.226.11	47463	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000183	183.160.133.132	1750486358.041327	1750486395.004009	1750486395.587441	1750486395.587461	0
1750486427.964632	CKdj9K2UyB7yJxv2l3	192.168.226.11	48253	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000153	183.160.133.132	1750486421.939083	1750486427.170651	1750486428.328581	1750486428.328593	0
1750486460.717579	CHBddjEsa1IMBkv8j	192.168.226.11	47883	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000183	183.160.133.132	1750486421.939083	1750486460.106823	1750486461.070513	1750486461.070589	0
